CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
13-11-0069-46,13-023,HUEHUETENANGO,LA LIBERTAD,"COLEGIO PRIVADO MIXTO ""EMMANUEL""",CABECERA MUNICIPAL,30181389,OSBIN NAARY GARCмA,EVELYN YADIRA MORALES MORALES DE RIVERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-11-0075-46,13-060,HUEHUETENANGO,LA LIBERTAD,CENTRO DE EDUCACIсN EXTRAESCOLAR CEEX,CABECERA MUNICIPAL,58910532,AROLDO HOSBERI SOSA LсPEZ,JUAN MANUEL CASTILLO CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-11-5762-46,13-023,HUEHUETENANGO,LA LIBERTAD,INSTITUTO DE CIENCIAS COMERCIALES POR COOPERATIVA ANEXA A IMBANC,,,OSBIN NAARY GARCмA,,DIVERSIFICADO,COOPERATIVA,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),HUEHUETENANGO
13-11-5791-46,,HUEHUETENANGO,LA LIBERTAD,INSTITUTO DE CIENCIAS COMERCIALES POR COOPERATIVA,,,,,DIVERSIFICADO,COOPERATIVA,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
13-11-6596-46,13-023,HUEHUETENANGO,LA LIBERTAD,INSTITUTO PRIVADO MIXTO DE MAGISTERIO DE EDUCACION PRIMARIA,LA LIBERTAD,,OSBIN NAARY GARCмA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-12-0001-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"COLEGIO CRISTIANO ""EL LABRADOR""",ALDEA VALPARAISO,55272855,ABELARDO MEFIBOSET VILLATORO HERRERA,JUANA MAIDA BUSTISTA RAMIREZ DE LAPARRA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0004-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"COLEGIO MIXTO ADVENTISTA ""VALPARAISO""",ALDEA VALPARAISO,30918930,ABELARDO MEFIBOSET VILLATORO HERRERA,DORIS MARLENI HERRERA CARDONA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0075-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO ESFUERZO,ALDEA CAMOJALLITO,46639210,ABELARDO MEFIBOSET VILLATORO HERRERA,ORACIO ALMENGOR MARTмNEZ VILLATORO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0076-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,LA DEMOCRACIA,57595332,ABELARDO MEFIBOSET VILLATORO HERRERA,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0081-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PARTICULAR MIXTO DEMOCRACENSE,ALDEA CAMOJALLITO,31227589,ABELARDO MEFIBOSET VILLATORO HERRERA,WILIAM ARNOLDO RODRIGUEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0086-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"INSTITUTO PRIVADO MIXTO ""ESFUERZO""",ALDEA CAMOJALLITO,30193496,ABELARDO MEFIBOSET VILLATORO HERRERA,ORACIO ALMENGOR MARTINEZ VILLATORO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0096-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO PARROQUIAL PRIVADO MIXTO SANTA TERESITA DEL NIяO JESзS,ALDEA CAMOJALLITO,54982292,ABELARDO MEFIBOSET VILLATORO HERRERA,ERICA ARACELY MARTмNEZ CARRILLO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0097-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO ESFUERZO,ALDEA CAMOJALLITO,46639210,ABELARDO MEFIBOSET VILLATORO HERRERA,ORACIO ALMENGOR MARTмNEZ VILLATORO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0098-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,"COLEGIO EVANGELICO MIXTO ""NAZARET""",CABECERA MUNICIPAL,77738291,ABELARDO MEFIBOSET VILLATORO HERRERA,DELVIN AMILCAR GARCмA RUмZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0102-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO DE MAGISTERIO DE EDUCACIсN PRIMARIA INTERCULTURAL,CAMOJALLITO,77738222,ABELARDO MEFIBOSET VILLATORO HERRERA,JUAN FRANCISCO MиNDEZ MATEO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0108-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO INTERCULTURAL,CAMOJALLITO,77738222,ABELARDO MEFIBOSET VILLATORO HERRERA,JUAN FRANCISCO MиNDEZ MATEO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0111-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,"INSTITUTO PRIVADO MIXTO ""ESFUERZO""",ALDEA CAMOJALLITO,30193496,ABELARDO MEFIBOSET VILLATORO HERRERA,ORACIO ALMENGOR MARTмNEZ VILLATORO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0112-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO EVANGиLICO MIXTO LAS DOCE PERLAS,LA MESILLA,57717531,ABELARDO MEFIBOSET VILLATORO HERRERA,DEYSI YUSMENIA RAMOS LсPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0113-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"INSTITUTO PRIVADO MIXTO ""SUPERACIсN""",ALDEA SANTA ROSA,46467680,ABELARDO MEFIBOSET VILLATORO HERRERA,TOMMY DIONICIO LORENZO FELIPE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0114-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"INSTITUTO PRIVADO MIXTO ""SUPERACIсN""",ALDEA SANTA ROSA,46467680,ABELARDO MEFIBOSET VILLATORO HERRERA,TOMMY DIONICIO LORENZO FELIPE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0116-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO EVANGиLICO PRIVADO MIXTO CASTILLO FUERTE,ALDEA LA MESILLA,45890483,ABELARDO MEFIBOSET VILLATORO HERRERA,YONI ALEXANDER CASTILLO PиREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0119-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,"COLEGIO EVANGиLICO MIXTO ""NAZARET""","8A. CALLE 1-35, ZONA 2",77738291,ABELARDO MEFIBOSET VILLATORO HERRERA,DELVIN AMILCAR GARCмA RUмZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-12-0124-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"INSTITUTO PRIVADO MIXTO ""ESFUERZO""",ALDEA CAMOJALLITO,33609561,ABELARDO MEFIBOSET VILLATORO HERRERA,CENDY ELIZABETH VILLATORO CASTILLO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0125-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO EVANGиLICO PRIVADO MIXTO CASTILLO FUERTE,LA MESILLA,45890483,ABELARDO MEFIBOSET VILLATORO HERRERA,YONI ALEXANDER CASTILLO PиREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0126-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"INSTITUTO PRIVADO MIXTO ""ESFUERZO""",ALDEA CAMOJALLITO,30193496,ABELARDO MEFIBOSET VILLATORO HERRERA,ORACIO ALMENGOR MARTмNEZ VILLATORO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-0129-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,"COLEGIO EVANGELICO PRIVADO MIXTO ""CASTILLO FUERTE""","CALLE SAMUEL HERNANDEZ,ALDEA LA MESILLA",45890483,ABELARDO MEFIBOSET VILLATORO HERRERA,YONI ALEXANDER CASTILLO PиREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-0130-46,13-060,HUEHUETENANGO,LA DEMOCRACIA,CENTRO DE EDUCACIсN EXTRAESCOLAR CEEX,CABECERA MUNICIPAL,57266512,AROLDO HOSBERI SOSA LсPEZ,HAMILTON JOSи VILLATORO CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-12-0131-46,13-060,HUEHUETENANGO,LA DEMOCRACIA,CENTRO DE EDUCACIсN EXTRAESCOLAR CEEX,ALDEA BUENOS AIRES,45033326,AROLDO HOSBERI SOSA LсPEZ,CATHY YESENIA IMUL US,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-12-0639-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'DANIEL ARMAS',LA DEMOCRACIA,77738293,ABELARDO MEFIBOSET VILLATORO HERRERA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-1509-46,,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'BACHILLERATO POR MADUREZ',LA DEMOCRACIA,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-5947-46,13-026,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PARTICULAR MIXTO DEMOCRACENSE,ALDEA CAMOJALLITO,31227589,ABELARDO MEFIBOSET VILLATORO HERRERA,WILIAM ARNOLDO RODRIGUEZ LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-12-6584-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,INSTITUTO PRIVADO MIXTO DE MAGISTERIO DE EDUCACION PRIMARIA INTERCULTURAL,ALDEA CAMOJALLITO,,ABELARDO MEFIBOSET VILLATORO HERRERA,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-12-6585-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,COLEGIO EVANGELICO MIXTO NAZARET,CABECERA MUNICIPAL,77738291,ABELARDO MEFIBOSET VILLATORO HERRERA,DELVIN AMILCAR GARCмA RUмZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-12-6888-46,13-025,HUEHUETENANGO,LA DEMOCRACIA,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,LA DEMOCRACIA,,ABELARDO MEFIBOSET VILLATORO HERRERA,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-13-0030-46,13-027,HUEHUETENANGO,SAN MIGUEL ACATAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,51995989,RUDY AROLDO GONZаLEZ GONZаLEZ,MANUEL MARTмN JOSи,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-13-0035-46,13-027,HUEHUETENANGO,SAN MIGUEL ACATAN,"COLEGIO PRIVADO MIXTO ""EL SENDERO DEL SABER""",CABECERA MUNICIPAL,30122033,RUDY AROLDO GONZаLEZ GONZаLEZ,HUGO BENJAMмN MиNDEZ MARTмNEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-14-0012-46,13-028,HUEHUETENANGO,SAN RAFAEL LA INDEPENDENCIA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,48838817,GABINO PASCUAL GOMEZ,FRANCISCO JOSи FRANCISCO SIMсN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-14-0015-46,13-028,HUEHUETENANGO,SAN RAFAEL LA INDEPENDENCIA,"COLEGIO PRIVADO MIXTO ""EL FORMADOR""",CABECERA MUNICIPAL,47823869,GABINO PASCUAL GOMEZ,MIRIAM ELIZABETH MANUEL GсMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-14-0017-46,13-028,HUEHUETENANGO,SAN RAFAEL LA INDEPENDENCIA,"COLEGIO PRIVADO MIXTO ""EL FORMADOR""",CABECERA MUNICIPAL,47823869,GABINO PASCUAL GOMEZ,MIRIAM ELIZABETH MANUEL GсMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-15-0048-46,13-029,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA, TODOSANTERO",CANTON EL CALVARIO,57212994,ELIDIO NATALIO VELаSQUEZ MAZARIEGOS,RAзL PиREZ RAMOS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-15-0051-46,13-029,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,LICEO PRIVADO MIXTO MAM DE DESARROLLO EDUCATIVO,CALLE REAL EL CEMENTERIO,77830676,ELIDIO NATALIO VELаSQUEZ MAZARIEGOS,WILLIAM RANDOLFO CANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-15-0054-46,13-029,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,LICEO PRIVADO MIXTO MAM DE DESARROLLO EDUCATIVO,CALLE REAL DEL CEMENTERIO,40126136,ELIDIO NATALIO VELаSQUEZ MAZARIEGOS,ADELA MARIBEL MENDOZA JERсNIMO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-15-0055-46,13-029,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,"COLEGIO PRIVADO MIXTO ""EL PARAISO""",CABECERA MUNICIPAL,57049809,ELIDIO NATALIO VELаSQUEZ MAZARIEGOS,NICOLаS JUAN BALTAZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-15-0057-46,13-029,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,LICEO PRIVADO SEяOR SAN MARTмN,ALDEA SAN MARTмN CUCHUMATаN,55211945,ELIDIO NATALIO VELаSQUEZ MAZARIEGOS,ELDER ANICACIO LсPEZ GODINEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-15-0059-46,13-060,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,CENTRO DE EDUCACIсN EXTRAESCOLAR CEEX,CABECERA MUNICIPAL,32134222,AROLDO HOSBERI SOSA LсPEZ,ADELINA MENDOZA PиREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,HUEHUETENANGO
13-15-0061-46,13-029,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,LICEO PRIVADO SEяOR SAN MARTмN,ALDEA SAN MARTмN CUCHUMATаN,40126136,ELIDIO NATALIO VELаSQUEZ MAZARIEGOS,ELDER ANICASIO LсPEZ GODмNEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-15-0062-46,13-029,HUEHUETENANGO,TODOS SANTOS CUCHUMATAN,LICEO PRIVADO SEяOR SAN MARTмN,ALDEA SAN MARTмN CUCHUMATаN,40126136,ELIDIO NATALIO VELаSQUEZ MAZARIEGOS,ELDER ANICASIO LсPEZ GODмNEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-16-0022-46,13-055,HUEHUETENANGO,SAN JUAN ATITAN,INSTITUTO DE EDUCACIсN DIVERSIFICADA POR COOPERATIVA DE ENSEяANZA CANTсN EL BOSQUE,CANTсN EL BOSQUE,51541324,JULIO ESCOBEDO DEL VALLE,PEDRO OLIVERIO CARDONA SALES,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-17-0051-46,13-030,HUEHUETENANGO,SANTA EULALIA,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,CANTON VISTA HERMOSA,45931640,JUAN CARLOS MORALES GONZALEZ,JOSE SEBASTIAN FRANCISCO MATEO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-17-0055-46,13-030,HUEHUETENANGO,SANTA EULALIA,"COLEGIO PRIVADO MIXTO ""ELOHIM""",CABECERA MUNICIPAL,53544434,JUAN CARLOS MORALES GONZALEZ,JULIO ENRIQUE JUаREZ SILVESTRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-17-0056-46,13-030,HUEHUETENANGO,SANTA EULALIA,ASOCIACIсN DE MAESTROS DE EDUCACIсN RURAL DE GUATEMALA -AMERG-,"CENTRO POLIFUNCIONAL, CANTсN VISTA HERMOSA",58781718,JUAN CARLOS MORALES GONZALEZ,PEDRO LEсN MARCOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-17-0059-46,13-030,HUEHUETENANGO,SANTA EULALIA,"INSTITUTO PRIVADO DIVERSIFICADO MIXTO ""JOLOM KONOB""",CANTсN VISTA HERMOSA,30225334,JUAN CARLOS MORALES GONZALEZ,MARIO PEDRO PASCUAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-17-0060-46,13-030,HUEHUETENANGO,SANTA EULALIA,"COLEGIO PRIVADO MIXTO ""ELOHIM""","CANTсN VISTA HERMOSA SANTA EULALIA, HUEHUETENANGO",77659671,JUAN CARLOS MORALES GONZALEZ,JULIO ENRIQUE JUаREZ SILVESTRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-17-0067-46,13-030,HUEHUETENANGO,SANTA EULALIA,INSTITUTO NACIONAL DE EDUCACIсN DIVERSIFICADA,ALDEA COCOLA GRANDE,44843823,JUAN CARLOS MORALES GONZALEZ,ENRIQUE PASCUAL BALTAZAR,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-17-0068-46,13-030,HUEHUETENANGO,SANTA EULALIA,LICEO TECNOLсGICO BILINGэE GUATEMALAN,CANTсN ROSARIO,32548923,JUAN CARLOS MORALES GONZALEZ,AMANDA PETRONILA TOLEDO RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-17-0069-46,13-030,HUEHUETENANGO,SANTA EULALIA,LICEO TECNOLсGICO BILINGэE GUATEMALAN,CANTсN ROSARIO,32548923,JUAN CARLOS MORALES GONZALEZ,AMANDA PETRONILA TOLEDO RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-17-0071-46,13-030,HUEHUETENANGO,SANTA EULALIA,"COLEGIO PARROQUIAL ""SANTA EULALIA""",CABECERA MUNICIPAL,46858682,JUAN CARLOS MORALES GONZALEZ,MAURO AQUILINO SIMсN FRANCISCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-17-0073-46,13-030,HUEHUETENANGO,SANTA EULALIA,"INSTITUTO PRIVADO DIVERSIFICADO MIXTO ""JOLOM KONOB""",CABECERA MUNICIPAL SANTA EULALIA,30225334,JUAN CARLOS MORALES GONZALEZ,MARIO PEDRO PASCUAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-17-0075-46,13-030,HUEHUETENANGO,SANTA EULALIA,INSTITUTO NACIONAL DE EDUCACIсN DIVERSIFICADA,CANTсN CENTRO,50368286,JUAN CARLOS MORALES GONZALEZ,DANIEL JUаREZ FRANCISCO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-17-0076-46,13-031,HUEHUETENANGO,SANTA EULALIA,INSTITUTO DE EDUCACIсN DIVERSIFICADA POR COOPERATIVA DE ENSEяANZA SANTA EULALIA,VISTA HERMOSA,77904409,JUAN CARLOS MORALES GONZаLEZ,MARIO PEDRO PASCUAL,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-17-0078-46,13-030,HUEHUETENANGO,SANTA EULALIA,"COLEGIO PRIVADO MIXTO EVANGELICO ""SHALEM""",CANTсN CALVARIO,30757908,JUAN CARLOS MORALES GONZALEZ,MARIANO ALEJANDRO MARTмNEZ LEсN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-17-5759-46,13-020,HUEHUETENANGO,SANTA EULALIA,INSTITUTO PRIVADO DIVERSIFICADO MIXTO JOLOM KONOB,"SANTA EULALIA, HUEHUETENANGO",30225334,ROMEO MONTEJO DмAZ,MARIO PEDRO PASCUAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-18-0041-46,13-032,HUEHUETENANGO,SAN MATEO IXTATAN,ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA -AMERG-,ALDEA POJOM SAN MATEO IXTATаN,57894383,AUGUSTO MANUEL ANDRES SEBASTIAN,GASPAR TOMAS SEBASTIAN,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-18-0046-46,13-032,HUEHUETENANGO,SAN MATEO IXTATAN,ASOCIACIсN DE MAESTROS DE EDUCACIсN RURAL DE GUATEMALA AMERG,ALDEA POJOM,46177837,AUGUSTO MANUEL ANDRES SEBASTIAN,GASPAR TOMAS SEBASTIаN,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-18-0048-46,13-033,HUEHUETENANGO,SAN MATEO IXTATAN,INSTITUTO DE EDUCACIсN DIVERSIFICADA POR COOPERATIVA DE ENSEяANZA YINHATIL NAB╢EN (SEMILLA DE LA SABIDURмA),CANTсN CHAKCHAKK╢EN,45797537,AUGUSTO MANUEL ANDRиS SEBASTIаN,AMBROCIO MIGUEL DOMINGO TсRRES,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-18-0050-46,13-032,HUEHUETENANGO,SAN MATEO IXTATAN,"ASOCIACIсN DE MAESTROS DE EDUCACIсN RURAL DE GUATEMALA ""AMERG""",ALDEA POJOM,46177837,AUGUSTO MANUEL ANDRES SEBASTIAN,OSCAR GсMEZ TOMаS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-18-0052-46,13-033,HUEHUETENANGO,SAN MATEO IXTATAN,INSTITUTO NORMAL MIXTO POR COOPERATIVA ADSCRITO AL INSTITUTO DE EDUCACIсN BаSICA POR COOPERATIVA,CABECERA MUNICIPAL,49990850,AUGUSTO MANUEL ANDRиS SEBASTIаN,EVANGELINA RAMOS HERNаNDEZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
